source,dataset_id,budget_id,budget_short,model_repeat_index,role_id,condition_id,condition_short,resolved_branch,a4_run_cell_id,c0_run_cell_id,BACC_C0,BACC_A4,delta_BACC,F1_C0,F1_A4,delta_F1
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.5138888888888888,0.5659722222222222,0.0520833333333333,0.5115332428765265,0.526658339359674,0.0151250964831475
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5034722222222222,0.4930555555555556,-0.0104166666666666,0.4910466021577133,0.4381914381914382,-0.0528551639662751
STAGE18S_SUPPLEMENT,Lee2019_MI,FULL_TRAIN,FULL,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,0.735,0.7583333333333333,0.0233333333333333,0.7343794809541178,0.7580369285708326,0.0236574476167148
STAGE18S_SUPPLEMENT,Lee2019_MI,FULL_TRAIN,FULL,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,0.7383333333333333,0.7666666666666666,0.0283333333333333,0.7380706764283073,0.7666433309997667,0.0285726545714594
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,0.5716666666666667,0.6233333333333333,0.0516666666666666,0.564494126884156,0.6121237085092507,0.0476295816250946
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,0.5733333333333333,0.5966666666666667,0.0233333333333334,0.5652124684382749,0.5826386892785282,0.0174262208402533
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,0.5666666666666667,0.5833333333333333,0.0166666666666666,0.565720903300521,0.581655306284095,0.0159344029835739
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5116666666666667,0.5383333333333333,0.0266666666666666,0.4879994408185019,0.4612135338492111,-0.0267859069692907
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5116666666666667,0.5016666666666667,-0.01,0.4777043949481715,0.3979845569951577,-0.0797198379530138
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.495,0.51,0.015,0.4897257486408124,0.4683159722222222,-0.0214097764185902
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,0.6483333333333333,0.675,0.0266666666666667,0.6478158182440308,0.6741301084283323,0.0263142901843015
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,0.6533333333333333,0.7033333333333334,0.05,0.6509090909090909,0.7030660928168685,0.0521570019077776
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,0.7283333333333333,0.74,0.0116666666666667,0.7276972037454164,0.7375475274509584,0.009850323705542
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.5466666666666666,0.5183333333333333,-0.0283333333333333,0.5466465176230055,0.3971610247567263,-0.1494854928662792
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5066666666666667,0.5166666666666666,0.0099999999999998,0.5044642857142857,0.5055413469735721,0.0010770612592864
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,0.5683333333333334,0.6083333333333334,0.04,0.5679000330887363,0.6006921336350326,0.0327921005462963
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,0.5800000000000001,0.5633333333333334,-0.0166666666666667,0.5565410199556541,0.546377949120458,-0.010163070835196
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,0.5650000000000001,0.5766666666666667,0.0116666666666666,0.4779564963746979,0.5066747808522485,0.0287182844775505
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.54,0.5183333333333333,-0.0216666666666667,0.5143068313800021,0.4458488196324194,-0.0684580117475826
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5066666666666667,0.5283333333333333,0.0216666666666666,0.4981860102397178,0.4558372511128417,-0.0423487591268761
STAGE18S_SUPPLEMENT,Lee2019_MI,FULL_TRAIN,FULL,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,0.735,0.7416666666666667,0.0066666666666667,0.7343794809541178,0.7411424801890495,0.0067629992349317
STAGE18S_SUPPLEMENT,Lee2019_MI,FULL_TRAIN,FULL,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,0.7383333333333333,0.77,0.0316666666666667,0.7380706764283073,0.769792813532179,0.0317221371038717
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,0.5716666666666667,0.5466666666666666,-0.025,0.564494126884156,0.5277777777777778,-0.0367163491063782
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,0.5733333333333333,0.5683333333333334,-0.0049999999999998,0.5652124684382749,0.5207830294283626,-0.0444294390099122
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,0.5666666666666667,0.575,0.0083333333333333,0.565720903300521,0.5550657077799523,-0.0106551955205687
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5116666666666667,0.5233333333333333,0.0116666666666666,0.4879994408185019,0.4395380434782608,-0.048461397340241
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5116666666666667,0.545,0.0333333333333333,0.4777043949481715,0.5067914040787568,0.0290870091305852
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.495,0.4883333333333333,-0.0066666666666666,0.4897257486408124,0.448633407068388,-0.0410923415724243
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,0.6483333333333333,0.6383333333333334,-0.0099999999999998,0.6478158182440308,0.6319528266418664,-0.0158629916021644
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,0.6533333333333333,0.6533333333333333,0.0,0.6509090909090909,0.6446104953810755,-0.0062985955280153
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,0.7283333333333333,0.6466666666666667,-0.0816666666666665,0.7276972037454164,0.643992655949129,-0.0837045477962873
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.5466666666666666,0.4983333333333333,-0.0483333333333333,0.5466465176230055,0.4724095924466348,-0.0742369251763707
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5066666666666667,0.51,0.0033333333333332,0.5044642857142857,0.4354766446063057,-0.0689876411079799
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,0.5683333333333334,0.5816666666666667,0.0133333333333333,0.5679000330887363,0.5397859057141723,-0.0281141273745639
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,0.5800000000000001,0.5233333333333333,-0.0566666666666667,0.5565410199556541,0.5006053268765133,-0.0559356930791408
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,0.5650000000000001,0.525,-0.04,0.4779564963746979,0.513307205614898,0.0353507092402
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.54,0.5366666666666666,-0.0033333333333334,0.5143068313800021,0.4616298285478207,-0.0526770028321813
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5066666666666667,0.5133333333333333,0.0066666666666665,0.4981860102397178,0.45112094136518,-0.0470650688745378
STAGE18S_SUPPLEMENT,Lee2019_MI,FULL_TRAIN,FULL,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,0.735,0.7516666666666667,0.0166666666666667,0.7343794809541178,0.7511627712785056,0.0167832903243878
STAGE18S_SUPPLEMENT,Lee2019_MI,FULL_TRAIN,FULL,2,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,0.7383333333333333,0.7866666666666666,0.0483333333333333,0.7380706764283073,0.7863794657261429,0.0483087892978356
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,0,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,0.5716666666666667,0.5583333333333333,-0.0133333333333333,0.564494126884156,0.53761730416348,-0.026876822720676
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,0.5733333333333333,0.56,-0.0133333333333331,0.5652124684382749,0.5109601728928681,-0.0542522955454067
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,2,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,0.5666666666666667,0.5733333333333334,0.0066666666666667,0.565720903300521,0.5516323385175844,-0.0140885647829366
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5116666666666667,0.525,0.0133333333333333,0.4879994408185019,0.4406481938824576,-0.0473512469360443
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5116666666666667,0.5516666666666666,0.0399999999999999,0.4777043949481715,0.4999240900880245,0.022219695139853
STAGE18S_SUPPLEMENT,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.495,0.5166666666666666,0.0216666666666666,0.4897257486408124,0.4888366627497062,-0.0008890858911062
