dataset_id,model_id,metric_id,budget_per_class,budget_id,point_status,value,attempted_repeats,successful_repeats,non_success_repeats,budget_repeat_id,single_frozen_subset_limitation,integration_revision,integration_source,aggregation_rule,source_run_cell_ids_json,successful_repeat_count,planned_repeat_count,scientific_numeric_result_recomputed,scientific_numeric_result_aggregated_from_existing_metrics,full_train_BACC,branch_id,delta_vs_full_BACC,retained_fraction_of_full,budget_label,rank_within_dataset_budget
PhysioNetMI,RIE-TS-LR,BACC,1,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,VALID,0.5130255120373697,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6128278835788717,RIE-TS-LR,-0.09980237154150207,0.8371445323951919,1,1.0
PhysioNetMI,RIE-TS-LR,BACC,2,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,VALID,0.5,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6128278835788717,RIE-TS-LR,-0.11282788357887175,0.8158897683963646,2,3.0
PhysioNetMI,RIE-TS-LR,BACC,4,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,VALID,0.511498383039885,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6128278835788717,RIE-TS-LR,-0.1013295005389867,0.8346525945470537,4,1.0
PhysioNetMI,RIE-TS-LR,BACC,8,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,VALID,0.5020661157024793,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6128278835788717,RIE-TS-LR,-0.11076176787639247,0.8192612137203165,8,3.0
PhysioNetMI,RIE-TS-LR,BACC,16,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,VALID,0.5482393100970175,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6128278835788717,RIE-TS-LR,-0.0645885734818542,0.8946056874816768,16,1.0
PhysioNetMI,RIE-TS-LR,BACC,32,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,VALID,0.5215594681997844,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6128278835788717,RIE-TS-LR,-0.09126841537908736,0.8510700674289065,32,2.0
PhysioNetMI,DNN-EEGNET,BACC,1,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,VALID,0.4917355371900826,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6281171397772188,DNN-EEGNET,-0.13638160258713622,0.7828723434684361,1,3.0
PhysioNetMI,DNN-EEGNET,BACC,2,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,VALID,0.4969816744520302,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6281171397772188,DNN-EEGNET,-0.13113546532518866,0.7912245073081433,2,4.0
PhysioNetMI,DNN-EEGNET,BACC,4,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,VALID,0.4984189723320158,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6281171397772188,DNN-EEGNET,-0.12969816744520302,0.7935127713738166,4,3.0
PhysioNetMI,DNN-EEGNET,BACC,8,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,VALID,0.4970535393460294,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6281171397772188,DNN-EEGNET,-0.13106360043118942,0.791338920511427,8,4.0
PhysioNetMI,DNN-EEGNET,BACC,16,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,VALID,0.5255300035932446,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6281171397772188,DNN-EEGNET,-0.10258713618397419,0.8366751523125767,16,3.0
PhysioNetMI,DNN-EEGNET,BACC,32,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,VALID,0.5262486525332375,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.6281171397772188,DNN-EEGNET,-0.10186848724398134,0.8378192843454134,32,1.0
PhysioNetMI,SSL-CBRAMOD,BACC,1,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,VALID,0.4943406395975566,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.5446819978440531,SSL-CBRAMOD,-0.05034135824649655,0.9075766071840882,1,2.0
PhysioNetMI,SSL-CBRAMOD,BACC,2,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,VALID,0.5038627380524614,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.5446819978440531,SSL-CBRAMOD,-0.04081925979159173,0.9250585480093678,2,2.0
PhysioNetMI,SSL-CBRAMOD,BACC,4,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,VALID,0.4932446999640675,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.5446819978440531,SSL-CBRAMOD,-0.05143729787998563,0.9055645347494805,4,4.0
PhysioNetMI,SSL-CBRAMOD,BACC,8,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,VALID,0.505407833273446,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.5446819978440531,SSL-CBRAMOD,-0.03927416457060717,0.9278952402942245,8,2.0
PhysioNetMI,SSL-CBRAMOD,BACC,16,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,VALID,0.5064858066834351,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.5446819978440531,SSL-CBRAMOD,-0.03819619116061801,0.929874327934822,16,4.0
PhysioNetMI,SSL-CBRAMOD,BACC,32,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,VALID,0.4855371900826446,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,PREDECESSOR_1_TO_32_EXACT_ROWS_REUSED,,,,,False,False,0.5446819978440531,SSL-CBRAMOD,-0.05914480776140851,0.8914140581192072,32,4.0
BNCI2014_001,CLS-CSP-LDA,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.5173611111111112,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00""]",1.0,1.0,False,True,0.6388888888888888,CLS-CSP-LDA,-0.12152777777777768,0.8097826086956523,64,2.0
BNCI2014_001,CLS-CSP-LDA,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.5659722222222222,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00""]",1.0,1.0,False,True,0.6388888888888888,CLS-CSP-LDA,-0.07291666666666663,0.8858695652173914,128,3.0
BNCI2014_001,CLS-CSP-LDA,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.6284722222222222,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00""]",1.0,1.0,False,True,0.6388888888888888,CLS-CSP-LDA,-0.01041666666666663,0.9836956521739131,256,1.0
BNCI2014_001,RIE-TS-LR,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.5069444444444444,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00""]",1.0,1.0,False,True,0.6145833333333334,RIE-TS-LR,-0.10763888888888895,0.8248587570621468,64,4.0
BNCI2014_001,RIE-TS-LR,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.5798611111111112,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00""]",1.0,1.0,False,True,0.6145833333333334,RIE-TS-LR,-0.03472222222222221,0.9435028248587571,128,2.0
BNCI2014_001,RIE-TS-LR,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.5416666666666666,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00""]",1.0,1.0,False,True,0.6145833333333334,RIE-TS-LR,-0.07291666666666674,0.8813559322033897,256,3.0
BNCI2014_001,DNN-EEGNET,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.53125,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04""]",5.0,5.0,False,True,0.6090277777777777,DNN-EEGNET,-0.07777777777777772,0.8722919042189282,64,1.0
BNCI2014_001,DNN-EEGNET,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.59375,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04""]",5.0,5.0,False,True,0.6090277777777777,DNN-EEGNET,-0.015277777777777724,0.974914481185861,128,1.0
BNCI2014_001,DNN-EEGNET,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.5736111111111111,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03"", ""P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04""]",5.0,5.0,False,True,0.6090277777777777,DNN-EEGNET,-0.03541666666666665,0.9418472063854048,256,2.0
BNCI2014_001,SSL-CBRAMOD,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.5118055555555555,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04""]",5.0,5.0,False,True,0.5506944444444445,SSL-CBRAMOD,-0.03888888888888897,0.9293820933165194,64,3.0
BNCI2014_001,SSL-CBRAMOD,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.53125,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04""]",5.0,5.0,False,True,0.5506944444444445,SSL-CBRAMOD,-0.019444444444444486,0.9646910466582597,128,4.0
BNCI2014_001,SSL-CBRAMOD,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.5194444444444445,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03"", ""P02-A0-BNCI2014_001-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04""]",5.0,5.0,False,True,0.5506944444444445,SSL-CBRAMOD,-0.03125,0.9432534678436317,256,4.0
Lee2019_MI,CLS-CSP-LDA,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.4833333333333333,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00""]",1.0,1.0,False,True,0.7150000000000001,CLS-CSP-LDA,-0.2316666666666668,0.6759906759906759,64,4.0
Lee2019_MI,CLS-CSP-LDA,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.605,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00""]",1.0,1.0,False,True,0.7150000000000001,CLS-CSP-LDA,-0.1100000000000001,0.846153846153846,128,2.0
Lee2019_MI,CLS-CSP-LDA,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.625,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00""]",1.0,1.0,False,True,0.7150000000000001,CLS-CSP-LDA,-0.09000000000000008,0.8741258741258741,256,3.0
Lee2019_MI,RIE-TS-LR,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.665,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00""]",1.0,1.0,False,True,0.7466666666666667,RIE-TS-LR,-0.08166666666666667,0.890625,64,1.0
Lee2019_MI,RIE-TS-LR,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.7,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00""]",1.0,1.0,False,True,0.7466666666666667,RIE-TS-LR,-0.046666666666666745,0.9374999999999999,128,1.0
Lee2019_MI,RIE-TS-LR,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.72,1,1,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-RIE-TS-LR-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00""]",1.0,1.0,False,True,0.7466666666666667,RIE-TS-LR,-0.026666666666666727,0.9642857142857142,256,1.0
Lee2019_MI,DNN-EEGNET,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.5660000000000001,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04""]",5.0,5.0,False,True,0.7416666666666666,DNN-EEGNET,-0.17566666666666653,0.7631460674157305,64,2.0
Lee2019_MI,DNN-EEGNET,BACC,128,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,VALID,0.5753333333333333,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04""]",5.0,5.0,False,True,0.7416666666666666,DNN-EEGNET,-0.16633333333333333,0.7757303370786517,128,3.0
Lee2019_MI,DNN-EEGNET,BACC,256,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,VALID,0.663,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03"", ""P02-A0-Lee2019_MI-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04""]",5.0,5.0,False,True,0.7416666666666666,DNN-EEGNET,-0.07866666666666655,0.893932584269663,256,2.0
Lee2019_MI,SSL-CBRAMOD,BACC,64,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,VALID,0.4846666666666667,5,5,0,P01_FROZEN_SINGLE_SUBSET,True,P02-INTEGRATED-LOW-LABEL-1-TO-256-R1,ALREADY_COMPLETE_INTEGRATED_A0_TERMINALS,MEAN_SUCCESSFUL_REPEATS,"[""P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00"", ""P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01"", ""P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02"", ""P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR03"", ""P02-A0-Lee2019_MI-SSL-CBRAMOD-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04""]",5.0,5.0,False,True,0.6679999999999999,SSL-CBRAMOD,-0.18333333333333324,0.7255489021956089,64,3.0
