group_source_id,group_field,group_id,support_count,sparse_support,brier,nll,status
GROUP-b803f4e6ba58c83ec66a,session_id,0train,144,False,0.46731200068627454,0.6598696100130839,ELIGIBLE
GROUP-b803f4e6ba58c83ec66a,session_id,1test,144,False,0.47743400942350944,0.6696875586126321,ELIGIBLE
GROUP-b803f4e6ba58c83ec66a,model_id,CLS-CSP-LDA:CLS-CSP-LDA:P02-A0-BNCI2014_001-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,288,False,0.47237300505489205,0.664778584312858,ELIGIBLE
GROUP-b803f4e6ba58c83ec66a,branch_id,__MISSING__,288,False,0.47237300505489205,0.664778584312858,ELIGIBLE
GROUP-b803f4e6ba58c83ec66a,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,288,False,0.47237300505489205,0.664778584312858,ELIGIBLE
GROUP-b803f4e6ba58c83ec66a,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.47237300505489205,0.664778584312858,ELIGIBLE
GROUP-b803f4e6ba58c83ec66a,calibration_method_id,__MISSING__,288,False,0.47237300505489205,0.664778584312858,ELIGIBLE
GROUP-7c47c754a2a2003dba44,dataset_id,BNCI2014_001,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-7c47c754a2a2003dba44,subject_id,7,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-7c47c754a2a2003dba44,session_id,0train,144,False,0.5003162675867274,0.693464247573106,ELIGIBLE
GROUP-7c47c754a2a2003dba44,session_id,1test,144,False,0.5031701001302253,0.6963203143293761,ELIGIBLE
GROUP-7c47c754a2a2003dba44,model_id,CLS-CSP-LDA:CLS-CSP-LDA:P02-A0-BNCI2014_001-CLS-CSP-LDA-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-7c47c754a2a2003dba44,branch_id,__MISSING__,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-7c47c754a2a2003dba44,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-7c47c754a2a2003dba44,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-7c47c754a2a2003dba44,calibration_method_id,__MISSING__,288,False,0.5017431838584764,0.694892280951241,ELIGIBLE
GROUP-48bbe25ab3f8510fb327,dataset_id,BNCI2014_001,288,False,0.45999245667700644,0.6564891119057508,ELIGIBLE
