group_id,report_id,bin_index,lower,upper,count,mean_confidence,accuracy,absolute_gap
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,4,0.26666666666666666,0.3333333333333333,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,5,0.3333333333333333,0.4,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,6,0.4,0.4666666666666667,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,7,0.4666666666666667,0.5333333333333333,286,0.5079655794871196,0.479020979020979,0.028944600466140613
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,8,0.5333333333333333,0.6,2,0.5362403564581673,0.0,0.5362403564581673
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,9,0.6,0.6666666666666666,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,10,0.6666666666666666,0.7333333333333333,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,11,0.7333333333333333,0.8,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,12,0.8,0.8666666666666667,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,13,0.8666666666666667,0.9333333333333333,0,,,
GROUP-7c47c754a2a2003dba44,P03-RELIABILITY-dd267b26709d8da6ad04,14,0.9333333333333333,1.0,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,0,0.0,0.06666666666666667,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,2,0.13333333333333333,0.2,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,3,0.2,0.26666666666666666,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,4,0.26666666666666666,0.3333333333333333,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,5,0.3333333333333333,0.4,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,6,0.4,0.4666666666666667,0,,,
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,7,0.4666666666666667,0.5333333333333333,35,0.5174679146474906,0.42857142857142855,0.0888964860760621
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,8,0.5333333333333333,0.6,49,0.5690086488339433,0.5918367346938775,0.022828085859934233
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,9,0.6,0.6666666666666666,52,0.6359607488943357,0.5769230769230769,0.059037671971258865
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,10,0.6666666666666666,0.7333333333333333,46,0.6981562142205151,0.6739130434782609,0.02424317074225424
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,11,0.7333333333333333,0.8,46,0.7663807285002129,0.6956521739130435,0.07072855458716942
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,12,0.8,0.8666666666666667,38,0.8311892943562591,0.7631578947368421,0.06803139961941695
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,13,0.8666666666666667,0.9333333333333333,18,0.8930167253693713,0.6111111111111112,0.2819056142582601
GROUP-48bbe25ab3f8510fb327,P03-RELIABILITY-96cabe0f2f8b9b0ea3f9,14,0.9333333333333333,1.0,4,0.9514917190355024,1.0,0.04850828096449755
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,0,0.0,0.06666666666666667,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,2,0.13333333333333333,0.2,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,3,0.2,0.26666666666666666,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,4,0.26666666666666666,0.3333333333333333,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,5,0.3333333333333333,0.4,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,6,0.4,0.4666666666666667,0,,,
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,7,0.4666666666666667,0.5333333333333333,14,0.5164524327140104,0.5714285714285714,0.054976138714560974
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,8,0.5333333333333333,0.6,26,0.5628409135306741,0.6538461538461539,0.09100524031547974
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,9,0.6,0.6666666666666666,31,0.6307998444716416,0.6129032258064516,0.01789661866518999
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,10,0.6666666666666666,0.7333333333333333,55,0.6969117890241888,0.6181818181818182,0.07872997084237066
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,11,0.7333333333333333,0.8,49,0.7666876368654892,0.5306122448979592,0.23607539196753002
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,12,0.8,0.8666666666666667,37,0.830969613555934,0.7567567567567568,0.07421285679917722
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,13,0.8666666666666667,0.9333333333333333,40,0.8992360869148012,0.625,0.27423608691480117
GROUP-3c4ee5d0bed3b8b36028,P03-RELIABILITY-76961a77da194ac106c1,14,0.9333333333333333,1.0,36,0.9583698125399811,0.8055555555555556,0.15281425698442552
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,0,0.0,0.06666666666666667,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,2,0.13333333333333333,0.2,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,3,0.2,0.26666666666666666,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,4,0.26666666666666666,0.3333333333333333,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,5,0.3333333333333333,0.4,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,6,0.4,0.4666666666666667,0,,,
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,7,0.4666666666666667,0.5333333333333333,33,0.5146807166672587,0.48484848484848486,0.029832231818773813
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,8,0.5333333333333333,0.6,47,0.5624965391853726,0.6382978723404256,0.075801333155053
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,9,0.6,0.6666666666666666,50,0.6297570879324268,0.56,0.06975708793242674
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,10,0.6666666666666666,0.7333333333333333,50,0.6947884680079673,0.54,0.1547884680079673
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,11,0.7333333333333333,0.8,44,0.7639518899923747,0.6818181818181818,0.08213370817419297
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,12,0.8,0.8666666666666667,35,0.8358911149209796,0.6285714285714286,0.207319686349551
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,13,0.8666666666666667,0.9333333333333333,22,0.8941441092257759,0.6363636363636364,0.25778047286213956
GROUP-d01d911e60b839978918,P03-RELIABILITY-5a332478b416b3772a1f,14,0.9333333333333333,1.0,7,0.9521666903611604,0.7142857142857143,0.23788097607544612
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,0,0.0,0.06666666666666667,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,2,0.13333333333333333,0.2,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,3,0.2,0.26666666666666666,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,4,0.26666666666666666,0.3333333333333333,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,5,0.3333333333333333,0.4,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,6,0.4,0.4666666666666667,0,,,
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,7,0.4666666666666667,0.5333333333333333,27,0.5149155859038367,0.5555555555555556,0.0406399696517189
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,8,0.5333333333333333,0.6,40,0.5636332604138172,0.525,0.038633260413817205
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,9,0.6,0.6666666666666666,36,0.6330726813174488,0.6944444444444444,0.06137176312699566
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,10,0.6666666666666666,0.7333333333333333,36,0.6960335379944094,0.4444444444444444,0.25158909354996495
GROUP-eaa42235c4df5f27d25e,P03-RELIABILITY-38370dd91bef39c66850,11,0.7333333333333333,0.8,39,0.7705497556026274,0.7435897435897436,0.026960012012883783
