source,dataset_id,budget_id,budget_short,model_repeat_index,role_id,condition_id,condition_short,resolved_branch,a4_run_cell_id,c0_run_cell_id,BACC_C0,BACC_A4,delta_BACC,F1_C0,F1_A4,delta_F1
CANONICAL_STAGE18_MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,0,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,P02-A4-Lee2019_MI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,0.54,0.53,-0.010000000000000009,0.45913461538461536,0.41716269841269843,-0.041971916971916934
CANONICAL_STAGE18_MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,0,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,0.5,0.5183333333333333,0.018333333333333313,0.49460348835903367,0.5106878306878306,0.016084342328796963
CANONICAL_STAGE18_MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,0,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,P02-A4-Lee2019_MI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00,0.5,0.5316666666666666,0.03166666666666662,0.49460348835903367,0.5216084850651617,0.027004996706127993
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,0.5972222222222222,0.6319444444444444,0.03472222222222221,0.5687509681416844,0.627906976744186,0.0591560086025017
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,0.6041666666666666,0.6180555555555556,0.01388888888888895,0.5985719176407297,0.5910569525481489,-0.007514965092580761
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5416666666666667,0.5,-0.04166666666666674,0.47593052109181144,0.3333333333333333,-0.14259718775847813
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5486111111111112,0.5034722222222222,-0.04513888888888895,0.5484151107251412,0.42735577524715307,-0.12105933547798808
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.5,0.5208333333333333,0.02083333333333326,0.3906553041434029,0.47148936170212763,0.08083405755872475
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.4756944444444444,0.5034722222222222,0.02777777777777779,0.4613488573728866,0.341003280262421,-0.12034557711046562
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5833333333333333,0.5104166666666666,-0.07291666666666663,0.5742793791574279,0.4213323833273958,-0.15294699583003207
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.5416666666666667,0.4930555555555555,-0.048611111111111216,0.5236567762630313,0.35824175824175825,-0.16541501802127306
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,NEURAL,A4-C1-LONG-3P5S,C1,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5486111111111112,0.4548611111111111,-0.09375000000000006,0.5397324940991346,0.42560245938083563,-0.11413003471829897
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,0.5972222222222222,0.5972222222222222,0.0,0.5687509681416844,0.5884700665188469,0.01971909837716257
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,0.6041666666666666,0.5833333333333334,-0.02083333333333326,0.5985719176407297,0.5759509202453987,-0.022620997395330966
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5416666666666667,0.5138888888888888,-0.0277777777777779,0.47593052109181144,0.5115332428765265,0.03560272178471502
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5486111111111112,0.4965277777777778,-0.05208333333333337,0.5484151107251412,0.4598998952392038,-0.08851521548593733
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.5,0.5069444444444444,0.00694444444444442,0.3906553041434029,0.3758241758241758,-0.01483112831922706
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.4756944444444444,0.5277777777777778,0.05208333333333337,0.4613488573728866,0.4115384615384616,-0.049810395834425036
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5833333333333333,0.4965277777777778,-0.08680555555555547,0.5742793791574279,0.3378050520907664,-0.2364743270666615
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.5416666666666667,0.5243055555555556,-0.01736111111111116,0.5236567762630313,0.5242539338035811,0.0005971575405497864
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5486111111111112,0.4930555555555555,-0.055555555555555636,0.5397324940991346,0.4296875,-0.1100449940991346
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-FULL_TRAIN-MR01,0.5972222222222222,0.5902777777777778,-0.00694444444444442,0.5687509681416844,0.5795516405206116,0.010800672378927234
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,2,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-FULL_TRAIN-MR02,0.6041666666666666,0.6145833333333334,0.01041666666666674,0.5985719176407297,0.6081152313821636,0.009543313741433912
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5416666666666667,0.5069444444444444,-0.03472222222222232,0.47593052109181144,0.5040504487024011,0.02811992761058968
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5486111111111112,0.4965277777777778,-0.05208333333333337,0.5484151107251412,0.4827522140335666,-0.06566289669157455
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.5,0.4965277777777778,-0.00347222222222221,0.3906553041434029,0.41235241968394243,0.021697115540539547
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.4756944444444444,0.5277777777777778,0.05208333333333337,0.4613488573728866,0.4159957058507783,-0.04535315152210834
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5833333333333333,0.5243055555555556,-0.05902777777777768,0.5742793791574279,0.522642308390297,-0.051637070767130866
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.5416666666666667,0.5277777777777778,-0.01388888888888895,0.5236567762630313,0.4815481548154815,-0.04210862144754979
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,NEURAL,A4-C3-MULTI-PROB-AVG,C3,DNN-EEGNET,P02-A4S-R1-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-BNCI2014_001-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5486111111111112,0.4930555555555555,-0.055555555555555636,0.5397324940991346,0.3419718309859155,-0.1977606631132191
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-FULL_TRAIN-MR01,0.5451388888888888,0.5798611111111112,0.03472222222222232,0.5252129922102111,0.5475167175225606,0.022303725312349476
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,2,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-FULL_TRAIN-MR02,0.5416666666666667,0.5798611111111112,0.03819444444444442,0.5359375,0.5639585079893392,0.028021007989339264
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5381944444444444,0.5277777777777778,-0.01041666666666663,0.5327811863435102,0.5092221331194867,-0.02355905322402352
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5104166666666666,0.5138888888888888,0.00347222222222221,0.48060320018418323,0.453125,-0.027478200184183232
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.4756944444444444,0.4861111111111111,0.010416666666666685,0.37205977907732296,0.48309483385884067,0.1110350547815177
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.53125,0.5243055555555556,-0.00694444444444442,0.531108672318769,0.522642308390297,-0.008466363928471998
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5034722222222222,0.5416666666666667,0.03819444444444453,0.5033225195672886,0.5073605639643375,0.004038044397048912
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.5138888888888888,0.53125,0.01736111111111116,0.5115332428765265,0.516074829169934,0.004541586293407507
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,2,SSL,A4-C2-MULTI-HARD-VOTE,C2,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,0.5034722222222222,0.4965277777777778,-0.00694444444444442,0.4910466021577133,0.43791641429436706,-0.05313018786334622
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,1,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-FULL_TRAIN-MR01,0.5451388888888888,0.5590277777777778,0.01388888888888895,0.5252129922102111,0.5211499941086367,-0.0040629981015744
STAGE18S_SUPPLEMENT,BNCI2014_001,FULL_TRAIN,FULL,2,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-FULL_TRAIN-MR02,0.5416666666666667,0.5902777777777778,0.04861111111111105,0.5359375,0.574178027265437,0.03824052726543703
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,0,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,0.5381944444444444,0.5416666666666666,0.00347222222222221,0.5327811863435102,0.524966261808367,-0.007814924535143208
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,1,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,0.5104166666666666,0.5520833333333333,0.04166666666666663,0.48060320018418323,0.5387308642588431,0.05812766407465986
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,2,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,0.4756944444444444,0.53125,0.05555555555555558,0.37205977907732296,0.5257553395216081,0.15369556044428517
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,0,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,0.53125,0.5347222222222222,0.00347222222222221,0.531108672318769,0.5339130434782609,0.0028043711594918364
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,0,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,0.5034722222222222,0.5069444444444444,0.00347222222222221,0.5033225195672886,0.40747609388583017,-0.0958464256814584
STAGE18S_SUPPLEMENT,BNCI2014_001,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,1,SSL,A4-C3-MULTI-PROB-AVG,C3,SSL-CBRAMOD,P02-A4S-R1-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,P02-A4-BNCI2014_001-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,0.5138888888888888,0.5659722222222222,0.05208333333333337,0.5115332428765265,0.526658339359674,0.015125096483147527
