budget_short,n_effects,BACC_A4_mean,BACC_A4_sd,delta_BACC_mean,delta_BACC_median,delta_BACC_sd,delta_BACC_min,delta_BACC_max,positive_delta_fraction,negative_delta_fraction,delta_F1_mean
128,45,0.5554278977744063,0.03864552512864183,0.006353499864698807,0.008333333333333304,0.02602371418416352,-0.0625,0.06944444444444442,0.6,0.37777777777777777,0.005486063562599832
256,45,0.5975368795553249,0.05810990202704381,0.02139682175288238,0.014552641034854541,0.03684786345662162,-0.08166666666666655,0.10763888888888884,0.7777777777777778,0.15555555555555556,0.02279986140675221
64,45,0.5243813220035223,0.031825256093260625,-0.003427016098623492,-0.00347222222222221,0.03343301157453603,-0.059647862019403586,0.08333333333333326,0.4666666666666667,0.5333333333333333,-0.005401030870519007
