run_cell_id,dataset_id,branch_id,condition_id,budget_id,model_repeat_index,subject_id,session_id,n,BACC,F1_MACRO,ACC,ROC_AUC
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR17,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,17,19,1,100,0.64,0.6398559423769508,0.64,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR17,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,17,30,1,100,0.52,0.5192307692307692,0.52,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR17,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,17,36,1,100,0.49,0.4858352656517794,0.49,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR18,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,18,3,1,100,0.5,0.49919871794871795,0.5,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR18,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,18,6,1,100,0.51,0.50995099509951,0.51,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR18,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,18,15,1,100,0.56,0.5598239295718287,0.56,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR18,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,18,19,1,100,0.45999999999999996,0.45978391356542614,0.46,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR18,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,18,30,1,100,0.53,0.52995299529953,0.53,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR18,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,18,36,1,100,0.45,0.4472917294744247,0.45,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR19,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,19,3,1,100,0.45,0.44550861982054646,0.45,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR19,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,19,6,1,100,0.54,0.5398159263705482,0.54,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR19,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,19,15,1,100,0.5,0.4981934965877158,0.5,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR19,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,19,19,1,100,0.52,0.5198079231692677,0.52,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR19,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,19,30,1,100,0.64,0.64,0.64,0.5
P02-A0-Lee2019_MI-SAN-STRAT-FULL_TRAIN-MR19,Lee2019_MI,SAN-STRAT,A0-RAW-ACCEPT-ALL,FULL_TRAIN,19,36,1,100,0.48,0.4747474747474747,0.48,0.5
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.5208333333333334,0.3630769230769231,0.4888888888888889,0.5337301587301587
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.48320158102766797,0.44976076555023925,0.4888888888888889,0.4288537549407115
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.45750988142292487,0.35096153846153844,0.4666666666666667,0.2845849802371542
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.3181818181818182,0.4666666666666667,0.3511904761904762
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.4613095238095238,0.46,0.4666666666666667,0.4861111111111111
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.5049407114624506,0.4665948275862069,0.5111111111111111,0.5217391304347827
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.5416666666666666,0.4050480769230769,0.5111111111111111,0.5059523809523809
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.5385375494071146,0.509090909090909,0.5333333333333333,0.5731225296442688
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.5,0.3382352941176471,0.5111111111111111,0.6403162055335969
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.48221343873517786,0.434117003827228,0.4888888888888889,0.42292490118577075
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR000,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.46130952380952384,0.3630769230769231,0.4888888888888889,0.36706349206349204
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.5029761904761905,0.4989878542510121,0.5111111111111111,0.49603174603174605
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.4782608695652174,0.3283582089552239,0.4888888888888889,0.4545454545454546
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.4486166007905138,0.4263131055583886,0.4444444444444444,0.5256916996047432
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.34782608695652173,0.5333333333333333,0.4702380952380953
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.5,0.34782608695652173,0.5333333333333333,0.4186507936507936
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.4209486166007905,0.4196428571428571,0.4222222222222222,0.46442687747035577
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.5,0.4907407407407407,0.5111111111111111,0.42658730158730157
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.5128458498023716,0.5089285714285714,0.5111111111111111,0.5079051383399209
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.4535573122529644,0.3386243386243386,0.4444444444444444,0.5316205533596838
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.48023715415019763,0.3915343915343915,0.4888888888888889,0.40513833992094866
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR001,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.4821428571428571,0.375,0.5111111111111111,0.5238095238095237
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.4791666666666667,0.3382352941176471,0.5111111111111111,0.48611111111111105
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.46047430830039526,0.41810344827586204,0.4666666666666667,0.4782608695652174
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.5,0.3382352941176471,0.5111111111111111,0.49604743083003955
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.3181818181818182,0.4666666666666667,0.33333333333333337
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.5208333333333334,0.3630769230769231,0.4888888888888889,0.6190476190476191
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.5,0.3283582089552239,0.4888888888888889,0.46442687747035577
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.4791666666666667,0.3382352941176471,0.5111111111111111,0.5119047619047619
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.47035573122529645,0.45344129554655865,0.4666666666666667,0.45849802371541504
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.5365612648221344,0.5248868778280543,0.5333333333333333,0.48023715415019763
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.5,0.3283582089552239,0.4888888888888889,0.5098814229249011
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR002,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.5386904761904762,0.5150862068965517,0.5555555555555556,0.4365079365079365
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.5,0.4796380090497738,0.4888888888888889,0.5773809523809523
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.5069169960474308,0.4907407407407407,0.5111111111111111,0.5711462450592886
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.525691699604743,0.465799886941775,0.5333333333333333,0.4881422924901186
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.34782608695652173,0.5333333333333333,0.4285714285714286
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.5,0.3181818181818182,0.4666666666666667,0.49603174603174605
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.43675889328063244,0.3640474844544941,0.4444444444444444,0.46640316205533594
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.43452380952380953,0.40789473684210525,0.4222222222222222,0.4384920634920635
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.5217391304347826,0.375,0.5111111111111111,0.5138339920948616
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.5405138339920948,0.4833242208857299,0.5333333333333333,0.6027667984189723
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.5247035573122529,0.4444444444444444,0.5333333333333333,0.424901185770751
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR003,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.5,0.3181818181818182,0.4666666666666667,0.5218253968253969
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.44047619047619047,0.35096153846153844,0.4666666666666667,0.3472222222222222
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.31521739130434784,0.28862825089240185,0.3111111111111111,0.3142292490118577
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.5721343873517787,0.5454545454545454,0.5777777777777777,0.48418972332015814
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.3181818181818182,0.4666666666666667,0.4047619047619048
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.5,0.34782608695652173,0.5333333333333333,0.5
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.5,0.3283582089552239,0.4888888888888889,0.41304347826086957
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.5297619047619048,0.4591346153846154,0.5555555555555556,0.5357142857142857
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.5,0.3382352941176471,0.5111111111111111,0.4505928853754941
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.5,0.3382352941176471,0.5111111111111111,0.525691699604743
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.5592885375494071,0.5445344129554656,0.5555555555555556,0.5434782608695652
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR004,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.5029761904761905,0.3867618429591174,0.5333333333333333,0.4523809523809524
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.44047619047619047,0.35096153846153844,0.4666666666666667,0.45039682539682535
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.42193675889328064,0.42193675889328064,0.4222222222222222,0.3695652173913043
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.5,0.3382352941176471,0.5111111111111111,0.6086956521739131
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.34782608695652173,0.5333333333333333,0.49404761904761907
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.5178571428571428,0.3915343915343915,0.4888888888888889,0.5158730158730158
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.5,0.3283582089552239,0.4888888888888889,0.5118577075098814
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.45833333333333337,0.45344129554655865,0.4666666666666667,0.46031746031746035
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.42193675889328064,0.42193675889328064,0.4222222222222222,0.5197628458498024
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.4713438735177865,0.4444444444444444,0.4666666666666667,0.5039525691699605
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.4940711462450593,0.4623376623376623,0.4888888888888889,0.4920948616600791
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR005,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.5982142857142857,0.5982142857142857,0.6,0.5456349206349206
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.5208333333333334,0.3630769230769231,0.4888888888888889,0.4186507936507936
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.42391304347826086,0.4196428571428571,0.4222222222222222,0.3537549407114625
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.5820158102766798,0.5639979602243753,0.5777777777777777,0.5118577075098815
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.42857142857142855,0.4019138755980861,0.4444444444444444,0.4027777777777778
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.46726190476190477,0.41492368569813454,0.4888888888888889,0.4007936507936508
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.5790513833992095,0.5769421078673924,0.5777777777777777,0.6027667984189723
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.5238095238095238,0.39839572192513373,0.5555555555555556,0.42460317460317454
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.3715415019762846,0.32112068965517243,0.37777777777777777,0.40909090909090906
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.5,0.3382352941176471,0.5111111111111111,0.4644268774703558
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.5118577075098814,0.5108695652173914,0.5111111111111111,0.466403162055336
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR006,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.5,0.34782608695652173,0.5333333333333333,0.42857142857142855
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.5,0.34782608695652173,0.5333333333333333,0.41666666666666663
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.541501976284585,0.465799886941775,0.5333333333333333,0.5849802371541503
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.5316205533596838,0.5296167247386759,0.5333333333333333,0.5711462450592886
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.5,0.34782608695652173,0.5333333333333333,0.5376984126984128
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.5029761904761905,0.3867618429591174,0.5333333333333333,0.4543650793650794
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.46936758893280633,0.46,0.4666666666666667,0.48221343873517786
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.47916666666666663,0.4722080571137175,0.4888888888888889,0.5337301587301588
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,71,0,45,0.47035573122529645,0.45344129554655865,0.4666666666666667,0.49604743083003955
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,93,0,45,0.6284584980237153,0.5933014354066986,0.6222222222222222,0.6679841897233202
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,98,0,45,0.5,0.3382352941176471,0.5111111111111111,0.4466403162055336
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR007,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,107,0,45,0.47619047619047616,0.4623376623376623,0.4888888888888889,0.5119047619047619
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,6,0,45,0.4970238095238095,0.35096153846153844,0.4666666666666667,0.5257936507936508
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,27,0,45,0.3606719367588933,0.3220779220779221,0.35555555555555557,0.39328063241106714
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,39,0,45,0.40118577075098816,0.39881246907471546,0.4,0.45849802371541504
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,40,0,45,0.47619047619047616,0.3076923076923077,0.4444444444444444,0.4186507936507937
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,47,0,45,0.4583333333333333,0.3283582089552239,0.4888888888888889,0.5317460317460317
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,48,0,45,0.5266798418972332,0.4833242208857299,0.5333333333333333,0.5671936758893281
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR008,PhysioNetMI,SAN-PERM,A0-RAW-ACCEPT-ALL,FULL_TRAIN,0,57,0,45,0.5238095238095238,0.39839572192513373,0.5555555555555556,0.4246031746031746
